ï»¿X;Y;FID;AÃ±o;IdAccident;Latitud;longitud;ClaseAccid;Fecha;Hora;RegiÃ³n;Comuna;Tipo_Accid;Tipo__CONA;Zona;UbicaciÃ³n;Causa__CON;Causa_Acci;Calle_Uno;Calle_Dos;Intersecci;NÃºmero;Ruta;Ubicaci_1;Calzada;Tipo_Calza;Estado_Cal;CondiciÃ³n;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves
-7855027,321;-3958115,625;12234;2024;1638083;-33,471945;-70,562911;1;2024/09/12 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CONTRA SENTIDO DEL TRANSITO;ALTIPLANO;GRECIA;ALTIPLANO - GRECIA;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7857987,863;-3962988,438;12235;2024;1638101;-33,508451;-70,589506;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AMERICO VESPUCIO;LA FLORIDA;AMERICO VESPUCIO - LA FLORIDA;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7889616,848;-3976213,428;12236;2024;1638104;-33,607452;-70,873634;1;2024/09/22 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENAFLOR;CHOQUE;CHOQUE;URBANA;TRAMO DE VIA RECTA;VELOCIDAD IMPRUDENTE;VELOCIDAD NO RAZONABLE NI PRUDENTE;PENAFLOR;;- PENAFLOR;850;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;1;0;0;0
-7856186,269;-3962806,468;12237;2024;1638126;-33,507088;-70,573322;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;SAN LUIS DE MACUL;;- SAN LUIS DE MACUL;5749;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7857445,96;-3974678,166;12238;2024;1638128;-33,595965;-70,584638;1;2024/09/10 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;COQUIMBO;JORGE ROSS OSSA;COQUIMBO - JORGE ROSS OSSA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;1;0
-7907376,87;-3992257,512;12239;2024;1638170;-33,727404;-71,033175;1;2024/09/18 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;ISLA DE MAIPO;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA CURVA HORIZONTAL;VELOCIDAD IMPRUDENTE;VELOCIDAD MAYOR QUE MAXIMA PERMITIDA;SAN ANTONIO DE NALTAHUA;;- SAN ANTONIO DE NALTAHUA;2;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;NUBLADO;1;0;0;1
-7861211,453;-3951494,848;12240;2024;1638193;-33,422319;-70,618464;1;2024/09/11 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA FLORIDA;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LA FLORIDA;WALKER MARTINEZ;LA FLORIDA - WALKER MARTINEZ;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7857009,476;-3975677,326;12241;2024;1638196;-33,603441;-70,580717;1;2024/09/14 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;DOMINGO TOCORNAL;ACCESO SUR;ACCESO SUR - DOMINGO TOCORNAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7858612,7;-3978757,813;12242;2024;1638202;-33,626486;-70,595119;1;2024/09/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LA CORTEZA;;- LA CORTEZA;1681;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7861729,645;-3978729,738;12243;2024;1638206;-33,626276;-70,623119;1;2024/09/18 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;CHILOE;CURACO DE VELEZ;CHILOE - CURACO DE VELEZ;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872524,798;-3954367,558;12244;2024;1638208;-33,443855;-70,720094;1;2024/08/29 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO PRADO;CHOQUE POSTERIOR/FRENTE;CHOQUE;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;SAN RICARDO;SAN PABLO;SAN PABLO - SAN RICARDO;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;LLOVIZNA;0;0;0;0
-7856414,585;-3976863,44;12245;2024;1638210;-33,612315;-70,575373;1;2024/09/19 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;EYZAGUIRRE;CONCHA Y TORO;CONCHA Y TORO - EYZAGUIRRE;0;;;BIDIRECCIONAL;ASFALTO;BUENO;HUMEDO;DESPEJADO;0;0;0;0
-7860510,92;-3978760,888;12246;2024;1638212;-33,626509;-70,612171;1;2024/09/19 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;JUANITA;ACCESO SUR;ACCESO SUR - JUANITA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7858140,26;-3977425,664;12247;2024;1638215;-33,616521;-70,590875;1;2024/09/20 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;EJERCITO LIBERTADOR;ARTURO PRAT;ARTURO PRAT - EJERCITO LIBERTADOR;0;;;BIDIRECCIONAL;ASFALTO;BUENO;HUMEDO;DESPEJADO;0;0;0;0
-7854574,808;-3969765,819;12248;2024;1638223;-33,5592;-70,558846;1;2024/09/10 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CAMILO HENRIQUEZ;DIEGO PORTALES;CAMILO HENRIQUEZ - DIEGO PORTALES;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854802,679;-3957449,32;12249;2024;1638231;-33,466952;-70,560893;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ICTINOS;ORIENTAL;ICTINOS - ORIENTAL;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;1
-7869909,796;-3952519,616;12250;2024;1638235;-33,430002;-70,696603;1;2024/09/16 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;MAPOCHO;LA PLATA;LA PLATA - MAPOCHO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7855555,866;-3973688,848;12251;2024;1638242;-33,588562;-70,567659;1;2024/09/10 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;NONATO COO;ANGEL PIMENTEL;ANGEL PIMENTEL - NONATO COO;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872393,83;-3963927,704;12252;2024;1638250;-33,515486;-70,718917;1;2024/09/22 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRILLOS;CHOQUE LATERAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AMERICO VESPUCIO;;- AMERICO VESPUCIO;1501;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7887820,04;-3976528,872;12253;2024;1638254;-33,609812;-70,857493;1;2024/08/26 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENAFLOR;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;BALMACEDA;MANUEL CASTILLO;BALMACEDA - MANUEL CASTILLO;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;REGULAR;SECO;DESPEJADO;0;0;0;1
-7877343,661;-3955632,048;12254;2024;1638256;-33,453333;-70,763382;1;2024/09/20 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;CHOQUE LATERAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;LA TRAVESIA;ISLA PORTEZUELO;ISLA PORTEZUELO - LA TRAVESIA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;2
-7866641,284;-3967130,997;12255;2024;1638259;-33,539474;-70,667241;1;2024/09/23 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA CISTERNA;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR VEHICULO EN RETROCESO;GOYCOLEA;ALC BARRERA;ALC BARRERA - GOYCOLEA;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7856609,394;-3975600,475;12256;2024;1638260;-33,602866;-70,577123;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;GABRIELA;ACCESO SUR;ACCESO SUR - GABRIELA;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7868308,182;-3966525,871;12257;2024;1638261;-33,534943;-70,682215;1;2024/09/23 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA CISTERNA;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;GOYCOLEA;CAPRICORNIO;CAPRICORNIO - GOYCOLEA;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7865892,549;-3949479,456;12258;2024;1638268;-33,407207;-70,660515;1;2024/09/19 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;INDEPENDENCIA;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;HIPODROMO CHILE;;- HIPODROMO CHILE;1390;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7875915,3;-3956569,303;12259;2024;1638271;-33,460357;-70,750551;1;2024/09/21 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;LAGUNA SUR;LAS GAMELAS;LAGUNA SUR - LAS GAMELAS;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7862519,791;-3970639,373;12260;2024;1638273;-33,565739;-70,630217;1;2024/09/18 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA PINTANA;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;STA ROSA;OBSERVATORIO;OBSERVATORIO - STA ROSA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7867241,741;-3920434,932;12261;2024;1638277;-33,189131;-70,672635;1;2024/09/07 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;COLINA;CHOQUE POSTERIOR/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR VEHICULO EN RETROCESO;FRAY CAMILO HENRIQUEZ;;- FRAY CAMILO HENRIQUEZ;642;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7877061,345;-3956280,41;12262;2024;1638279;-33,458192;-70,760846;1;2024/09/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;LAGUNA SUR;;- LAGUNA SUR;8759;;;BIDIRECCIONAL CON BANDEJON;MIXTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7864997,095;-3968183,732;12263;2024;1638283;-33,547356;-70,652471;1;2024/09/16 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA CISTERNA;COLISION;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CONTRA SENTIDO DEL TRANSITO;VICUNA MACKENNA;SAN FRANCISCO;SAN FRANCISCO - VICUNA MACKENNA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;2
-7866670,116;-3968055,373;12264;2024;1638286;-33,546395;-70,6675;1;2024/09/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;EL BOSQUE;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR VEHICULO EN RETROCESO;RIQUELME;;- RIQUELME;69;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7868692,568;-3959452,754;12265;2024;1638288;-33,481964;-70,685668;1;2024/09/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PEDRO AGUIRRE CERDA;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CERRILLOS;;- CERRILLOS;4030;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7865677,591;-3952205,094;12266;2024;1638292;-33,427644;-70,658584;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;INDEPENDENCIA;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL CEDA EL PASO;ESCANILLA;ANIBAL PINTO;ANIBAL PINTO - ESCANILLA;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7860940,947;-3969586,949;12267;2024;1638297;-33,557861;-70,616034;1;2024/09/19 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA PINTANA;COLISION LATERAL;COLISION;URBANA;CRUCE SIN SENALIZACION;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LA SERENA;EDITH MADGE DE HUNEEUS;EDITH MADGE DE HUNEEUS - LA SERENA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7863343,11;-3972840,317;12268;2024;1638303;-33,582212;-70,637613;1;2024/09/18 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA PINTANA;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE SIN SENALIZACION;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;BALDOMERO LILLO;SELVA AUSTRAL;BALDOMERO LILLO - SELVA AUSTRAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7865844,57;-3971718,081;12269;2024;1638304;-33,573813;-70,660084;1;2024/09/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;EL BOSQUE;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;SAN FRANCISCO;LO MARTINEZ;LO MARTINEZ - SAN FRANCISCO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7888945,146;-3975912,16;12270;2024;1638308;-33,605198;-70,8676;1;2024/08/27 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENAFLOR;COLISION LATERAL;COLISION;URBANA;CICLOVIA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ROSALES;JOSE RIVERA;JOSE RIVERA - ROSALES;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;1
-7861372,532;-3969511,875;12271;2024;1638309;-33,557299;-70,619911;1;2024/09/22 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA PINTANA;CHOQUE FRENTE/LADO;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;STO TOMAS;LAS PARCELAS;LAS PARCELAS - STO TOMAS;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7869266,42;-3951120,336;12272;2024;1638313;-33,419511;-70,690823;1;2024/09/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LOS SUSPIROS;COST SUR;COST SUR - LOS SUSPIROS;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854207,008;-3960147,872;12273;2024;1638318;-33,487172;-70,555542;1;2024/09/14 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;LOS PRESIDENTES;MATIAS COUSINO;LOS PRESIDENTES - MATIAS COUSINO;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7868538,836;-3974081,999;12274;2024;1638319;-33,591504;-70,684287;1;2024/09/21 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SAN BERNARDO;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;STA MARTA;MARTIN DE SOLIS;MARTIN DE SOLIS - STA MARTA;0;;;BIDIRECCIONAL;CONCRETO;REGULAR;SECO;NUBLADO;0;0;0;0
-7869259,964;-3951199,692;12275;2024;1638332;-33,420106;-70,690765;1;2024/08/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AUGUSTO MATTE;WALKER MARTINEZ;AUGUSTO MATTE - WALKER MARTINEZ;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7869824,353;-3951054,718;12276;2024;1638343;-33,419019;-70,695835;1;2024/09/06 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;VALDIVIA;;- VALDIVIA;2398;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854607,758;-3960723,03;12277;2024;1638353;-33,491481;-70,559142;1;2024/09/14 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO APAGADO;IMPRUDENCIA DEL CONDUCTOR;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;TOBALABA;QUILIN;QUILIN - TOBALABA;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7891064,78;-3976448,407;12278;2024;1638397;-33,60921;-70,886641;1;2024/08/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENAFLOR;CHOQUE POSTERIOR/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;PORVENIR;SANTA DELIA;PORVENIR - SANTA DELIA;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7891861,828;-3974541,984;12279;2024;1638413;-33,594946;-70,893801;1;2024/08/29 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENAFLOR;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA CURVA HORIZONTAL;VELOCIDAD IMPRUDENTE;VELOCIDAD NO RAZONABLE NI PRUDENTE;CAMINO EL GUANACO;;- CAMINO EL GUANACO;8;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;HUMEDO;NUBLADO;0;0;0;0
-7866955,316;-3920303,244;12280;2024;1638425;-33,188141;-70,670062;1;2024/09/11 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;COLINA;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;SAN MARCOS;;- SAN MARCOS;2045;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;2;0
-7861794,433;-3930822,107;12281;2024;1638428;-33,267184;-70,623701;1;2024/09/12 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;COLINA;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;PADRE SERGIO CORREA;;- PADRE SERGIO CORREA;14500;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870218,536;-3933335,09;12282;2024;1638432;-33,286057;-70,699376;1;2024/09/12 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;COLINA;COLISION PERPENDICULAR;COLISION;URBANA;OTROS NO CONSIDERADOS;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CHICUREO;;- CHICUREO;130;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7853048,84;-3959089,863;12283;2024;1638433;-33,479245;-70,545138;1;2024/09/15 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ANTUPIREN;CONSISTORIAL;ANTUPIREN - CONSISTORIAL;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
